,N,Bx,By,Bz,Ex,Ey,Ez
43,1000000,1.5332889168944887e-14,3.606070137366836e-16,-7.430519398324864e-15,-640.445007664949,-2.794920080956166,1825.4984134214587
44,1000000,1.6017015650436164e-14,-2.2337340124630433e-16,-9.728439650285044e-15,-558.1884371869722,-3.1788966760121595,1825.5431038504653
45,1000000,1.5309815907990295e-14,-7.772049007975542e-17,-2.2479185134558966e-15,-557.1480388335075,-4.1439278610618375,1825.3811945521036
46,1000000,1.558120445159794e-14,-2.588354668680812e-16,-4.4600771877049025e-15,-628.9723101950933,-2.5338428944272433,1824.5524884311228
47,1000000,1.5535061470115562e-14,1.6373489951812898e-16,-6.223881868584938e-15,-634.0969397648796,2.400143023378133,1825.710005196603
48,1000000,1.576311254691863e-14,6.800460517259682e-17,3.333930823297221e-15,-551.5120783661747,2.382147287723047,1828.6831727746064
49,1000000,1.5734449957292194e-14,-8.329957594238656e-17,-1.0784957703091512e-14,-575.3986804367859,-3.91588802245972,1825.5692868854856
50,1000000,1.597490555293866e-14,-1.5484115536298442e-16,1.4023860854394657e-15,-519.9202677246152,-0.23498612472985056,1825.9697051013104
51,1000000,1.5742725272869085e-14,9.193100746443607e-17,-7.592645320244414e-15,-574.739429089691,4.956662555721006,1824.113638970983
52,1000000,1.5424700625933264e-14,-3.226403510475175e-16,-4.9525850240080796e-15,-564.5552746984039,-4.188579622678982,1822.1789507254657
53,1000000,1.570168262726781e-14,-8.623994776459006e-17,-6.2717769783762656e-15,-552.8586929857978,0.348803506376721,1826.2909023409659
54,1000000,1.5588698142075396e-14,2.1063257210516347e-16,-4.602433931200183e-15,-574.3026464061443,-3.4773920820984063,1822.6596814406655
55,1000000,1.5928166357293513e-14,3.231882625944677e-16,-2.0701104968012271e-16,-647.0250301097086,5.882238808950683,1828.5597187287447
56,1000000,1.551084997609688e-14,5.650683505260088e-17,-5.2147758149515425e-15,-586.2041967104142,-0.5965221792270551,1825.0590048746376
57,1000000,1.5598237866580513e-14,-1.0605767562469328e-16,2.4401594986343724e-16,-551.1538805792884,1.6724331864956894,1827.5780846565929
58,1000000,1.6050341696205914e-14,4.663396032526837e-17,9.867504558740373e-15,-705.5775104583699,-1.1144264665119894,1827.4839446323474
59,1000000,1.6079116366055366e-14,-4.3319522493726977e-16,-1.734659851068426e-14,-583.370682969077,0.17777719880855303,1825.1981333996384
60,1000000,1.5921131149718436e-14,2.3803858245565707e-16,-5.564153278731178e-15,-517.2473458899282,-1.6935890361506523,1830.661933868308
61,1000000,1.5467984455011966e-14,-1.30940618782661e-16,-3.854511355200806e-15,-499.8059800990301,1.5904301937777947,1822.0361756711884
62,1000000,1.581992306164978e-14,-3.455508732062062e-16,-3.0013596670591285e-15,-613.8138266190847,-0.8469862300730567,1819.5053931477448
63,1000000,1.5723244602922488e-14,-5.147734129976973e-17,-9.564555311320188e-15,-668.4091905012324,0.9533049489924412,1824.1797860031884
64,1000000,1.5375083739982684e-14,-1.9769950228988402e-16,-2.41516971408427e-15,-627.53168162518,3.8407398082171884,1827.559277437598
65,1000000,1.6008701193007565e-14,-5.907857812393282e-17,5.732788890709609e-15,-631.4230324462023,-3.021458377541559,1823.5461506540985
66,1000000,1.5956646171816565e-14,2.6937172709203305e-16,4.5759001410794655e-15,-572.1664563785721,-0.21631741452300168,1828.2147761606407
67,1000000,1.534780100410957e-14,3.100361355179993e-16,-2.6003931763046543e-15,-527.783704345297,0.9311879302638364,1823.2202461238921
68,1000000,1.591092691986775e-14,-4.724180212499208e-17,-1.4669984159009064e-15,-605.5372677638467,1.2522181504807735,1826.5235108568447
