,N,Bx,By,Bz,Ex,Ey,Ez
79,1000000,2.5969112819328907e-13,-4.547753575685714e-13,4.1583468580479507e-10,-12504.870647966432,5649.53035876619,578585.7484266788
80,1000000,-1.1110545193526637e-13,4.203649924338146e-13,4.1596014443742563e-10,3264.5473228503292,8380.00609212235,583650.1630588728
81,1000000,3.285871592436264e-13,-1.7399830311722344e-13,4.230828793138892e-10,-36443.53987489249,4110.93710417076,571689.7805258085
82,1000000,8.193709201959251e-13,8.901079598443577e-13,4.220562831444898e-10,-22628.92487491429,-3173.346782299584,574496.7196395791
83,1000000,4.714655783430689e-13,9.300882043534567e-13,4.1928565077509984e-10,10300.355708605186,-8827.194873476963,573228.0375357562
84,1000000,5.151945725039193e-13,-5.804550760975865e-13,4.200074944324855e-10,18826.38961474371,-4553.544675566162,571621.4750932506
85,1000000,9.36612201758671e-13,-5.593898078982874e-14,4.171120288384183e-10,68951.32930513653,-5349.876341421925,567332.1629851632
86,1000000,-1.8804371489118283e-13,-5.640300785780179e-13,4.1985466517058667e-10,-10475.936279683883,-6925.316406636964,573989.7958934096
87,1000000,9.409845615549184e-13,-1.0537786939647419e-12,4.214009559706374e-10,28180.514407062125,-5177.125613339862,575439.5381386305
88,1000000,-5.914741376636287e-13,5.956688274558794e-13,4.181781831615936e-10,20022.731353288156,28456.92706557631,583210.1703324222
89,1000000,6.321220474384413e-14,1.2222850288287917e-12,4.1781644456658553e-10,16317.6376577701,33001.42064911013,580954.4772958502
90,1000000,-1.9089204149609914e-13,3.6963655321262875e-13,4.14699609600363e-10,-12103.31263878505,-39279.01973526719,565755.4247716278
91,1000000,6.563999816084615e-13,-3.629961701500877e-13,4.176046733400873e-10,5523.499418688433,-10171.341008044541,578550.6776870784
92,1000000,3.8628556289381166e-13,2.5670012817919815e-14,4.205615075512836e-10,-2282.0059616435847,-23192.01040855854,570186.2082184389
93,1000000,5.1590654939583106e-14,5.108854410339213e-13,4.180282371207539e-10,-11122.102888602634,-11163.048657057481,578762.7546113101
94,1000000,5.356070460221734e-13,6.201465936785051e-13,4.1848943122583614e-10,43542.869380336204,-44179.899178492684,580039.8821148252
95,1000000,4.031842198470734e-13,-8.057350627364349e-13,4.239620157584985e-10,298.3714317938826,-6638.279539015286,578149.6434472932
96,1000000,4.2159337785006114e-14,2.1003847572313898e-13,4.197152034849945e-10,-7713.84597468343,14409.815647508902,568552.2439361687
97,1000000,2.604688488151956e-13,-1.2352578768072248e-13,4.221984453396031e-10,-11903.073318258932,-34.27916567480414,575007.7703659902
98,1000000,6.883680275814169e-13,3.867407984787364e-13,4.2430642627510735e-10,8062.951820774278,30696.749954319093,565991.7917594204
99,1000000,-2.5305950089167015e-13,2.567360153915151e-13,4.2307762406346504e-10,-36170.66168953044,35708.684970306116,565023.9549277488
