,N,Bx,By,Bz,Ex,Ey,Ez
1199,10000,7.26E-13,-1.83E-12,1.63E-10,113187.8663,-78377.11417,-254878.6009
1200,10000,3.84E-13,-3.07E-12,1.56E-10,-2053.672025,-88512.34193,-268734.1938
1201,10000,3.44E-13,-3.68E-12,1.43E-10,-30980.98781,-88825.01779,-191802.6816
1202,10000,-2.33E-12,4.63E-12,1.55E-10,14465.56416,74433.73185,-228075.7812
1203,10000,4.22E-12,-2.25E-12,1.52E-10,107756.439,-64431.56748,-201677.1034
1204,10000,1.39E-12,3.93E-13,1.62E-10,76662.73067,-4235.377557,-261821.483
1205,10000,2.12E-12,-5.69E-12,1.49E-10,76173.48066,-73960.78828,-196427.428
1206,10000,-1.83E-12,7.95E-13,1.40E-10,1583.339565,-47894.34925,-216800.4158
1207,10000,3.39E-12,7.84E-12,1.42E-10,36032.65923,98153.87515,-192760.7936
1208,10000,7.56E-13,1.83E-12,1.42E-10,-8374.518732,36388.63153,-173565.596
1209,10000,-6.09E-12,1.01E-12,1.67E-10,-38762.89507,45321.62181,-280448.1053
1210,10000,-6.64E-12,-1.77E-12,1.47E-10,-138046.2454,-9526.654987,-174263.6957
1211,10000,-5.53E-12,1.86E-12,1.32E-10,-68739.64022,42704.54233,-182823.4744
1212,10000,1.47E-12,-1.41E-12,1.42E-10,99322.6432,-93518.96552,-152876.4894
1213,10000,5.29E-12,7.47E-13,1.42E-10,105009.9197,78758.38489,-217868.4973
1214,10000,-4.41E-12,9.74E-13,1.50E-10,-136861.4736,-3089.309479,-224508.2793
1215,10000,1.20E-12,1.88E-12,1.47E-10,89628.80543,56491.12641,-213416.68
1216,10000,-2.15E-12,2.91E-12,1.35E-10,-24074.53211,6551.396638,-159987.7854
1217,10000,8.89E-12,-1.34E-12,1.52E-10,115301.7634,-9147.276315,-245049.5306
1218,10000,-3.45E-13,7.88E-13,1.43E-10,18360.05768,36406.44079,-192101.9757
1219,10000,-4.93E-13,4.84E-12,1.38E-10,11209.55727,55617.91885,-186338.0495
1220,10000,1.92E-12,-2.59E-12,1.55E-10,22447.68172,-138503.5973,-233317.0492
1221,10000,-1.73E-12,4.72E-12,1.54E-10,5512.311295,82741.27997,-228314.1628
1222,10000,-3.98E-12,1.02E-13,1.31E-10,-55057.62837,-9640.676867,-158582.6938
1223,10000,9.10E-13,2.75E-12,1.26E-10,24786.0194,30489.17378,-138853.6276
1224,10000,-4.71E-12,-2.88E-12,1.41E-10,-123649.7668,-40756.67105,-202139.3607
1225,10000,3.33E-12,-5.54E-12,1.50E-10,54962.08246,-155778.3404,-217346.5876
1226,10000,2.75E-12,4.02E-12,1.36E-10,23519.81284,87432.51309,-159757.4794
1227,10000,2.03E-12,-1.08E-12,1.43E-10,49579.25676,38951.78422,-178268.0404
1228,10000,-5.41E-13,-3.92E-12,1.38E-10,-48883.73946,-11967.14464,-221181.3875
1229,10000,1.01E-12,3.57E-12,1.40E-10,23299.19144,67290.47649,-185190.3186
1230,10000,-6.08E-13,2.93E-12,1.34E-10,-52383.07346,17080.2405,-155640.3444
1231,10000,-4.42E-12,-4.79E-12,1.41E-10,-15472.142,2096.389826,-178637.4899
1232,10000,1.43E-12,-3.94E-13,1.41E-10,-290.2742534,-45873.12053,-200876.7189
1233,10000,-4.20E-12,2.46E-12,1.33E-10,-76404.63929,54532.89572,-156247.4198
1234,10000,-5.50E-12,3.15E-12,1.51E-10,-203445.1886,118648.9334,-201788.8996
1235,10000,-3.71E-12,-1.38E-12,1.43E-10,33821.48016,-51257.22751,-183250.8156
1236,10000,-4.38E-13,3.27E-12,1.36E-10,95739.25048,116529.594,-199849.0926
1237,10000,-1.95E-12,-3.49E-13,1.37E-10,16884.26088,-273.3228166,-178038.1044
1238,10000,3.98E-12,-1.68E-12,1.55E-10,56238.06275,19706.43,-192076.9679
1239,10000,6.75E-13,3.68E-12,1.51E-10,34698.26124,26144.31947,-205099.092
1240,10000,-3.70E-12,-1.52E-13,1.25E-10,-21739.83562,3486.779953,-157770.201
1241,10000,2.64E-12,1.42E-12,1.54E-10,-39637.79511,19090.96763,-196850.0713
1242,10000,1.78E-12,1.74E-12,1.46E-10,92502.5402,82875.61864,-207932.9886
1243,10000,4.94E-12,-5.63E-12,1.46E-10,134045.992,-132775.906,-202267.8989
1244,10000,5.58E-13,7.80E-15,1.53E-10,-21879.21639,-40253.71596,-199988.5197
1245,10000,-3.26E-12,-1.69E-12,1.32E-10,-32580.42147,-107101.2452,-148505.2405
1246,10000,1.06E-12,-2.86E-13,1.45E-10,-17142.31575,-42193.07374,-202596.0754
1247,10000,-2.56E-12,5.62E-12,1.41E-10,-104592.7117,68952.38642,-171214.2104
1248,10000,3.75E-12,1.91E-12,1.51E-10,82584.63683,3381.535832,-201283.6725
1249,10000,4.24E-12,-8.21E-12,1.53E-10,124693.7585,-149465.0689,-238255.7179
1250,10000,-5.38E-12,-3.18E-12,1.41E-10,-69279.76153,-130996.1855,-199743.8314
1251,10000,3.37E-12,3.80E-12,1.51E-10,53812.67895,141588.7295,-217722.6411
1252,10000,1.52E-12,2.66E-12,1.49E-10,55709.48491,71297.01684,-191895.1981
1253,10000,3.47E-12,-4.86E-12,1.50E-10,49829.2369,-8005.436437,-189933.4761
1254,10000,3.43E-12,-1.27E-12,1.39E-10,65551.9883,84922.42143,-172071.4654
1255,10000,1.24E-12,-4.85E-12,1.26E-10,-7122.134737,-9054.367622,-145571.6902
1256,10000,6.33E-12,1.45E-12,1.41E-10,50514.14752,10526.46982,-200248.3066
1257,10000,-1.08E-12,-9.26E-13,1.31E-10,-24560.63228,-4888.49935,-205559.899
1258,10000,-4.34E-13,-2.45E-12,1.36E-10,-23866.9089,-87623.94739,-191982.3286
1259,10000,-1.74E-12,-1.20E-12,1.44E-10,-22454.27047,-128441.7758,-200064.2354
1260,10000,2.46E-12,3.29E-13,1.49E-10,86746.62779,-2518.568903,-211335.398
1261,10000,3.63E-12,-2.91E-14,1.42E-10,45269.40527,-38968.8245,-234116.3794
1262,10000,-1.25E-12,4.06E-12,1.34E-10,-20585.33915,64077.61489,-163477.5351
1263,10000,-2.35E-13,-3.09E-12,1.41E-10,75914.02273,-92308.10796,-146841.6054
1264,10000,2.82E-12,-1.23E-12,1.36E-10,17106.99534,48787.111,-171310.4305
1265,10000,2.08E-12,-8.08E-13,1.51E-10,23776.75609,-32424.18999,-230462.1917
1266,10000,-3.40E-12,1.02E-12,1.42E-10,-19751.72381,17659.76188,-198101.7496
1267,10000,-1.71E-12,2.45E-12,1.39E-10,-85211.09749,43773.82881,-171308.5238
1268,10000,2.10E-12,1.61E-12,1.71E-10,-34396.13492,-33553.19121,-307156.3781
1269,10000,3.49E-12,4.78E-12,1.31E-10,48273.71828,56102.38546,-137849.3857
1270,10000,1.74E-12,-3.93E-13,1.26E-10,52143.11765,-5586.409474,-131560.377
1271,10000,3.33E-12,2.58E-12,1.43E-10,33993.98293,7991.661649,-182615.6943
1272,10000,-5.47E-14,2.93E-13,1.37E-10,-23875.98665,20126.17414,-175277.0598
1273,10000,-5.07E-12,5.32E-12,1.47E-10,-133248.1078,184617.5002,-202417.4739
1274,10000,2.34E-12,2.81E-12,1.29E-10,44174.46896,29401.25006,-146638.6154
1275,10000,5.38E-12,3.29E-12,1.42E-10,62417.31779,67818.63353,-182499.1745
1276,10000,2.94E-12,-7.20E-13,1.38E-10,133761.4184,17768.52706,-160753.7554
1277,10000,1.93E-12,1.19E-12,1.38E-10,9353.337796,-33346.7187,-167377.7829
1278,10000,-3.63E-12,-5.60E-12,1.36E-10,-94253.06999,-104196.4379,-171684.6445
1279,10000,1.26E-12,8.48E-13,1.44E-10,-18016.63937,44981.67669,-189049.1438
1280,10000,-2.33E-12,4.95E-12,1.38E-10,-85675.03446,10013.05328,-223054.1808
1281,10000,-4.54E-12,-2.57E-12,1.53E-10,-132900.0212,-19088.85041,-248469.0267
1282,10000,1.23E-12,-1.76E-12,1.45E-10,46687.00898,-6061.059209,-164938.6946
1283,10000,-3.51E-13,7.25E-13,1.68E-10,-25399.74951,654.8152453,-262456.9019
1284,10000,-9.34E-13,5.71E-13,1.48E-10,-48066.57228,49032.10949,-174297.6282
1285,10000,3.59E-12,4.20E-12,1.41E-10,77576.15368,110209.5247,-180979.1479
1286,10000,-3.36E-12,-3.75E-14,1.45E-10,-135768.1701,52641.58068,-173713.0063
1287,10000,9.27E-13,-4.64E-12,1.25E-10,-9486.339944,-126888.5484,-155136.7169
1288,10000,-5.18E-12,-2.73E-12,1.41E-10,-159360.7188,-95335.08676,-162122.8306
1289,10000,-6.68E-14,1.38E-12,1.41E-10,-22005.9341,57231.96184,-198820.68
1290,10000,4.98E-12,3.79E-12,1.40E-10,114143.9195,105424.8072,-190264.7459
1291,10000,-2.37E-13,6.23E-13,1.33E-10,87405.48482,47176.79808,-136420.5278
1292,10000,2.56E-13,-6.33E-12,1.41E-10,-65178.2294,-46969.42667,-212791.2039
1293,10000,-3.10E-12,6.82E-12,1.52E-10,-60042.21794,65979.47408,-188148.5718
1294,10000,-2.63E-12,1.41E-12,1.55E-10,-80919.18028,106907.751,-223227.0579
1295,10000,-1.73E-12,5.12E-12,1.50E-10,-40685.45959,89936.38992,-204037.6223
1296,10000,2.12E-12,-9.93E-13,1.39E-10,-4207.774374,-12010.48678,-173121.3241
1297,10000,-7.72E-13,-2.22E-13,1.33E-10,2641.491332,-41813.58014,-141474.4357
1298,10000,-1.89E-12,-1.67E-13,1.37E-10,-30496.92043,-41962.37659,-194057.2248
1299,10000,5.05E-12,-3.23E-12,1.28E-10,46421.62439,-79914.6275,-118803.7654
1300,10000,-1.04E-12,2.22E-12,1.39E-10,-23342.70052,64591.16035,-199168.493
1301,10000,-2.87E-12,3.74E-12,1.33E-10,-37044.81225,44550.9292,-190797.0982
1302,10000,5.71E-12,-1.54E-12,1.51E-10,157463.9574,-95383.21384,-241189.6044
1303,10000,1.17E-13,-5.51E-12,1.40E-10,-81175.75128,-61933.8052,-188856.4729
1304,10000,-1.96E-12,-1.77E-12,1.31E-10,-60137.32289,-36295.33273,-156476.9023
1305,10000,-5.83E-12,6.28E-12,1.42E-10,-90238.15228,111150.3153,-188588.2538
1306,10000,-3.55E-12,-1.39E-12,1.35E-10,-60700.77147,47133.47628,-177908.3541
1307,10000,8.90E-12,-5.94E-13,1.52E-10,56112.79159,-34650.25027,-236057.1356
1308,10000,5.67E-12,-7.99E-13,1.47E-10,107668.8511,41306.61011,-176093.002
1309,10000,4.49E-12,-4.61E-12,1.31E-10,118469.091,-40272.30507,-158077.4802
1310,10000,3.88E-12,9.72E-13,1.41E-10,86045.72655,-64496.54756,-199819.8936
1311,10000,-5.48E-12,2.18E-12,1.29E-10,-67615.28276,38923.28408,-166050.4045
1312,10000,-5.37E-12,4.12E-12,1.43E-10,-148206.3431,120908.6944,-189599.119
1313,10000,-1.89E-12,-3.55E-12,1.55E-10,-11462.50846,-115391.9997,-235901.1389
1314,10000,1.76E-12,1.32E-12,1.41E-10,84907.93047,13978.88084,-212327.0108
1315,10000,2.28E-12,-3.39E-12,1.46E-10,55548.08601,-8198.800711,-220731.9898
1316,10000,-1.23E-12,-5.15E-12,1.41E-10,24914.29981,-34787.75096,-196007.4995
1317,10000,3.90E-13,2.76E-12,1.48E-10,-12290.16373,142810.7756,-187373.2898
1318,10000,-4.76E-12,3.60E-12,1.52E-10,-68656.11037,49803.50201,-213768.3775
1319,10000,4.22E-12,-1.01E-14,1.48E-10,63745.22105,41950.04291,-189922.0404
1320,10000,3.15E-12,-6.24E-13,1.33E-10,21368.92062,-63848.95532,-180806.3152
1321,10000,1.44E-12,-1.83E-12,1.58E-10,140033.8766,-27317.83636,-226659.7892
1322,10000,8.66E-12,-5.04E-13,1.42E-10,49559.10748,-20567.50262,-161953.14
1323,10000,-1.20E-12,-3.99E-12,1.43E-10,-90906.83994,-81669.31479,-206297.1145
1324,10000,4.43E-12,1.58E-12,1.69E-10,19180.34839,-3230.527719,-275527.1085
1325,10000,-1.01E-12,1.55E-12,1.41E-10,-1789.711187,25472.54694,-172634.5114
1326,10000,2.58E-12,1.24E-12,1.30E-10,10023.07725,25871.43659,-188692.3621
1327,10000,3.57E-12,-5.56E-12,1.67E-10,111818.7031,-157747.5112,-272100.8175
1328,10000,1.28E-12,5.10E-12,1.42E-10,34203.62975,94850.14538,-169889.3129
1329,10000,-4.76E-12,5.19E-12,1.26E-10,-63985.23071,98949.42786,-141026.1027
1330,10000,4.17E-12,1.85E-12,1.46E-10,26421.91657,115243.1659,-191201.3305
1331,10000,1.27E-12,9.10E-13,1.39E-10,18650.294,6015.865516,-178320.6604
1332,10000,6.02E-13,-3.59E-12,1.41E-10,-69978.25911,-97281.62223,-184333.8336
1333,10000,6.34E-12,-6.60E-12,1.68E-10,77964.92212,-28198.41561,-230553.4524
1334,10000,-4.81E-13,-5.13E-13,1.34E-10,10928.2465,-14078.99129,-150778.9091
1335,10000,-9.65E-12,-4.94E-12,1.56E-10,-174598.9508,-55635.63717,-232742.9043
1336,10000,2.33E-12,-3.14E-12,1.44E-10,-27933.97997,-22663.57346,-238185.2521
1337,10000,1.23E-13,-2.22E-13,1.50E-10,18636.42556,-727.2232475,-217227.7267
1338,10000,-2.05E-12,-3.21E-12,1.54E-10,-23014.75664,-6013.822689,-224816.8888
1339,10000,-1.82E-12,4.61E-13,1.43E-10,-73046.61232,-31259.11685,-166180.1965
1340,10000,-1.17E-12,-3.58E-12,1.42E-10,-166572.9165,-75869.66192,-190562.1254
1341,10000,-1.90E-12,2.55E-12,1.36E-10,11556.61905,92311.91386,-182704.879
1342,10000,-6.94E-13,-7.42E-13,1.35E-10,-29309.817,25325.15047,-161095.2049
1343,10000,-2.65E-12,-5.93E-13,1.51E-10,7529.984538,-40370.90089,-187145.5035
1344,10000,-2.83E-12,7.89E-13,1.38E-10,-59668.58771,-32312.81557,-165009.0197
1345,10000,-2.93E-14,4.53E-13,1.59E-10,19184.84246,-79485.30673,-224604.1399
1346,10000,-5.10E-13,-4.36E-12,1.68E-10,37236.45828,50059.13603,-217338.8082
1347,10000,1.40E-12,4.38E-14,1.54E-10,98747.67443,-30794.08398,-216162.5979
1348,10000,-1.78E-12,-1.80E-13,1.45E-10,-61856.33672,-29748.92365,-192831.2062
1349,10000,-3.04E-13,5.66E-12,1.38E-10,-33882.58037,52184.74504,-174709.6577
1350,10000,-2.26E-12,-5.50E-12,1.41E-10,-70498.23311,-19912.09093,-194297.6568
1351,10000,3.20E-12,1.56E-12,1.33E-10,97773.6888,85132.38104,-170101.3747
1352,10000,-2.86E-12,4.52E-12,1.51E-10,-1249.31224,92614.8821,-129295.149
1353,10000,3.15E-13,7.84E-12,1.61E-10,-3754.530011,19571.41783,-232883.2365
1354,10000,-8.69E-14,1.35E-13,1.48E-10,76168.23259,67679.67493,-171572.5843
1355,10000,-7.68E-13,5.37E-12,1.25E-10,-5679.29059,104483.2076,-142327.9809
1356,10000,-1.33E-12,-2.58E-12,1.45E-10,-43972.69874,-3303.533438,-214880.7722
1357,10000,-5.27E-12,-6.92E-13,1.53E-10,-54272.40846,-72905.35692,-209897.4579
1358,10000,1.21E-12,1.11E-13,1.50E-10,13606.12813,975.1462275,-182605.0595
1359,10000,8.95E-13,2.69E-12,1.54E-10,-29234.40703,27419.63032,-205287.7189
1360,10000,-6.80E-12,-5.26E-13,1.41E-10,-149090.5733,-38355.14395,-227451.8614
1361,10000,-5.26E-12,2.56E-12,1.37E-10,-79375.52989,49307.36932,-184040.8818
1362,10000,4.83E-12,9.76E-13,1.44E-10,36558.17008,-20171.21285,-231036.724
1363,10000,6.10E-12,3.13E-12,1.59E-10,60539.01392,49497.0251,-217897.4004
1364,10000,-1.19E-13,4.44E-12,1.50E-10,-28025.0498,-7173.252385,-254337.8874
1365,10000,7.56E-13,-1.13E-12,1.38E-10,-8755.776928,-65078.56894,-166519.976
1366,10000,-9.56E-13,3.91E-12,1.33E-10,8172.718942,23572.83751,-145785.9282
1367,10000,1.27E-12,1.20E-12,1.36E-10,30958.51597,15908.27532,-173132.5038
1368,10000,-3.10E-12,-6.25E-12,1.43E-10,-28252.85612,-42097.74539,-211495.7149
1369,10000,5.20E-14,-1.72E-12,1.52E-10,51920.04749,28413.82297,-187890.2725
1370,10000,-4.36E-12,2.62E-12,1.28E-10,-11437.00278,-27305.95451,-167156.1391
1371,10000,-4.50E-12,-9.63E-13,1.57E-10,-114426.9549,-2650.787084,-232258.6958
1372,10000,-4.46E-12,-1.75E-12,1.42E-10,31724.26848,6988.15306,-213109.9838
1373,10000,3.06E-12,1.37E-12,1.42E-10,-21921.98335,90507.26909,-227032.9184
1374,10000,8.33E-13,-1.51E-12,1.41E-10,-60562.90213,-58661.67063,-227688.1577
1375,10000,-6.05E-12,6.40E-13,1.48E-10,-180919.069,36663.7725,-214729.4122
1376,10000,-7.22E-13,-9.50E-13,1.27E-10,948.9134346,-21479.39157,-141890.7161
1377,10000,-2.61E-12,6.64E-13,1.46E-10,-32451.5334,112715.2436,-199437.2576
1378,10000,4.37E-12,-4.80E-12,1.43E-10,24454.95815,-16367.41082,-170235.5978
1379,10000,-7.30E-12,2.10E-12,1.43E-10,-145520.9773,-13660.69566,-215123.3618
1380,10000,7.38E-13,4.97E-12,1.45E-10,68715.32731,17902.94726,-193591.785
1381,10000,-1.55E-13,2.67E-12,1.16E-10,-38605.39903,73460.90059,-119502.9652
1382,10000,-5.90E-13,6.66E-13,1.46E-10,-40958.79655,47195.51471,-174885.5711
1383,10000,2.48E-12,-2.33E-12,1.49E-10,61923.28315,-43857.87375,-180480.6941
1384,10000,-8.17E-13,1.13E-12,1.45E-10,5961.086821,23387.24079,-216244.0589
1385,10000,-2.58E-12,-4.05E-12,1.58E-10,-31446.60858,-39157.75086,-278661.8724
1386,10000,1.22E-14,1.08E-12,1.61E-10,-125037.1053,23958.08581,-219435.3657
1387,10000,-4.07E-12,3.59E-13,1.41E-10,-58267.16415,13923.60802,-166570.1842
1388,10000,5.45E-12,7.92E-13,1.50E-10,56159.41373,-21913.79426,-233958.5154
1389,10000,-2.43E-12,-3.35E-12,1.36E-10,-22671.41735,-52316.67548,-182498.25
1390,10000,4.47E-12,-3.60E-13,1.52E-10,89131.80132,-98462.1687,-191956.3412
1391,10000,3.19E-12,-7.81E-12,1.64E-10,48273.89939,-152253.163,-225368.1096
1392,10000,2.70E-12,4.26E-12,1.45E-10,45109.2143,22435.76489,-208436.0002
1393,10000,-1.80E-13,-8.79E-14,1.45E-10,60213.93136,-14383.76044,-205227.0765
1394,10000,2.74E-12,5.32E-13,1.33E-10,67321.31283,66640.84997,-139707.1931
1395,10000,3.05E-12,7.41E-13,1.42E-10,21320.08863,26043.82484,-189516.1266
1396,10000,-4.76E-13,3.29E-12,1.35E-10,38600.57768,-13696.7458,-163271.9729
1397,10000,6.97E-14,9.31E-13,1.31E-10,-20475.16628,18471.6233,-112880.9744
1398,10000,1.88E-12,4.46E-13,1.44E-10,32430.18318,-97859.73487,-170810.5389
1399,10000,-4.57E-12,-4.44E-13,1.57E-10,-169245.1683,83592.1891,-208944.2047
1400,10000,2.76E-12,1.89E-12,1.40E-10,53489.21618,-25656.3928,-155959.0735
1401,10000,-3.13E-13,-2.05E-12,1.44E-10,-20950.40537,-42919.33958,-181065.8134
1402,10000,4.91E-12,-2.64E-12,1.28E-10,147043.6966,-25504.31931,-152681.2743
1403,10000,3.58E-12,-2.05E-12,1.45E-10,69236.00244,-21725.40605,-232929.7134
1404,10000,4.63E-13,-3.26E-12,1.30E-10,51250.63468,-76165.31983,-142753.4719
1405,10000,1.84E-12,-3.89E-12,1.39E-10,28302.32263,-105422.5271,-182799.7257
1406,10000,4.23E-12,-2.99E-12,1.38E-10,28319.09314,-105276.7714,-195593.0934
1407,10000,2.52E-12,-2.80E-12,1.57E-10,62221.49721,-30848.73847,-206550.3014
1408,10000,5.72E-12,8.28E-12,1.47E-10,77282.24322,203459.4011,-192986.4751
1409,10000,-3.65E-14,-2.93E-12,1.50E-10,21906.07513,-51750.85349,-179646.2573
1410,10000,-1.58E-12,7.53E-12,1.32E-10,16067.81293,117709.6622,-127491.6827
1411,10000,-3.46E-12,-4.86E-12,1.37E-10,-15471.14996,-72941.34221,-189420.0136
1412,10000,4.04E-12,3.68E-12,1.55E-10,44082.04395,119157.5886,-267847.8515
1413,10000,6.84E-13,6.17E-12,1.35E-10,86010.95509,68801.05286,-178992.7359
1414,10000,2.23E-12,2.22E-12,1.30E-10,-14015.43799,41810.15674,-169900.0893
1415,10000,4.02E-12,3.08E-12,1.56E-10,70183.24244,24239.68461,-226674.243
1416,10000,2.88E-12,1.71E-12,1.45E-10,133173.7859,-30976.11346,-204084.1973
1417,10000,2.55E-12,-6.84E-12,1.42E-10,42405.76598,-142831.9969,-185662.012
1418,10000,1.50E-12,5.32E-13,1.38E-10,17630.96032,-5120.136021,-210132.9125
1419,10000,1.23E-12,-5.72E-14,1.43E-10,12895.49426,99237.27328,-230138.3965
1420,10000,3.17E-12,-2.35E-12,1.51E-10,32094.91142,21950.66523,-242945.5211
1421,10000,-4.65E-14,-2.04E-12,1.28E-10,-47117.00902,-53915.93647,-113554.65
1422,10000,-1.26E-12,-1.57E-13,1.28E-10,-6522.946038,59280.96149,-118793.5494
1423,10000,6.19E-12,-2.68E-12,1.50E-10,101606.3916,-77582.67428,-221939.218
1424,10000,-1.03E-12,1.19E-12,1.38E-10,69393.59163,75303.71523,-156682.2649
1425,10000,-4.19E-12,-8.74E-13,1.47E-10,-134162.0059,-20218.75607,-210501.8464
1426,10000,-4.81E-12,-1.01E-12,1.47E-10,-69324.81996,-31501.97294,-192719.9175
1427,10000,6.28E-13,4.12E-13,1.45E-10,34486.44116,49873.82413,-205045.4497
1428,10000,-1.02E-12,-2.41E-12,1.35E-10,-137915.0893,-89946.4353,-127743.1994
1429,10000,-1.72E-12,3.37E-12,1.38E-10,-64403.40007,-27470.42577,-135772.3123
1430,10000,3.08E-12,1.29E-12,1.64E-10,75690.65001,23390.70273,-247461.6187
1431,10000,1.98E-12,-8.01E-13,1.44E-10,58051.28892,-70078.4576,-216231.9244
1432,10000,6.04E-12,-3.58E-12,1.36E-10,147990.1437,-105250.9653,-166086.3193
1433,10000,3.30E-12,1.76E-12,1.25E-10,62267.35341,25187.83643,-150544.7811
1434,10000,-4.81E-12,1.22E-13,1.32E-10,-87060.9166,50037.70885,-141754.7668
1435,10000,-9.56E-12,-2.61E-13,1.38E-10,-134365.1929,-35085.04232,-213697.3005
1436,10000,-4.31E-13,4.66E-12,1.36E-10,16185.82995,163706.9213,-227078.3618
1437,10000,-5.01E-12,1.94E-12,1.45E-10,-100431.9497,-2723.550743,-178840.0527
1438,10000,-2.02E-12,3.32E-12,1.39E-10,87081.18165,22280.76231,-151114.7998
1439,10000,-7.34E-13,-2.33E-12,1.35E-10,-111732.315,-47504.86741,-123137.2593
1440,10000,3.50E-12,-7.50E-12,1.60E-10,78426.87926,-84182.83811,-233749.671
1441,10000,3.51E-12,6.16E-13,1.55E-10,7127.526112,-31107.19052,-175665.5353
1442,10000,-2.02E-12,-1.27E-12,1.31E-10,-96699.54449,-14333.79619,-121074.9473
1443,10000,3.20E-13,-4.87E-12,1.58E-10,3348.498028,-69575.18595,-219512.2735
1444,10000,-7.34E-13,7.86E-13,1.44E-10,27481.57505,-13828.60189,-215711.8556
1445,10000,-5.75E-12,2.07E-12,1.45E-10,-140446.6212,169.8641706,-195207.0903
1446,10000,1.93E-12,-1.52E-13,1.27E-10,-13825.57257,11545.46829,-169426.8815
1447,10000,1.64E-12,-7.93E-13,1.43E-10,72163.61216,30055.65846,-208606.6276
1448,10000,-2.10E-13,-2.97E-12,1.43E-10,9333.891788,-97109.05213,-168105.9187
1449,10000,-6.52E-13,2.98E-12,1.36E-10,-45976.24842,57062.91908,-131206.8091
1450,10000,1.30E-12,-3.37E-12,1.46E-10,-27532.0748,-67044.61668,-202230.0431
1451,10000,2.35E-12,-7.89E-13,1.29E-10,33668.14789,-15243.64479,-135346.3224
1452,10000,-5.05E-12,1.83E-12,1.65E-10,-156467.3846,87227.0997,-205778.3952
1453,10000,2.62E-12,-2.56E-12,1.53E-10,5630.573696,-70071.05984,-208028.1578
1454,10000,-1.56E-12,1.03E-12,1.25E-10,-23714.14401,29743.36471,-148983.0434
1455,10000,-4.28E-12,2.09E-12,1.37E-10,-34622.66379,114771.5572,-141322.1438
1456,10000,7.42E-12,9.57E-14,1.43E-10,116826.8369,117860.9071,-178027.6185
1457,10000,-4.15E-14,-1.85E-12,1.29E-10,7602.347173,-37360.17229,-141462.4753
1458,10000,-7.40E-13,4.08E-12,1.47E-10,12537.84393,29765.43982,-206705.749
1459,10000,8.96E-13,5.00E-12,1.40E-10,64763.06716,92652.76674,-140253.306
1460,10000,-2.44E-13,-2.38E-12,1.55E-10,-18453.47799,-111008.7618,-211344.0075
1461,10000,-1.46E-12,1.50E-13,1.36E-10,5293.246678,-73592.16938,-158211.3468
1462,10000,4.85E-12,-2.13E-12,1.20E-10,31991.29823,-24489.50781,-125655.6115
1463,10000,3.74E-12,4.90E-12,1.45E-10,26560.08273,107571.2695,-188981.0207
1464,10000,-5.66E-13,5.17E-12,1.55E-10,36544.28919,151973.4722,-166272.276
1465,10000,2.69E-13,-2.08E-12,1.46E-10,-3500.554749,-56798.6859,-133602.4826
1466,10000,-8.92E-13,-1.50E-12,1.48E-10,-14681.69167,-33095.69904,-212972.454
1467,10000,-5.55E-13,-2.45E-12,1.36E-10,-47498.86039,-48833.55789,-166631.9242
1468,10000,-1.10E-12,1.83E-12,1.42E-10,-64540.79172,109624.6493,-147040.2092
1469,10000,8.33E-13,1.08E-12,1.55E-10,52930.81983,-26658.74178,-233494.2276
1470,10000,1.33E-12,-3.90E-12,1.51E-10,119415.2434,98171.46106,-207454.9867
1471,10000,-5.46E-13,-1.80E-12,1.73E-10,-58988.37828,-53491.25634,-253457.6798
1472,10000,-3.06E-12,4.64E-12,1.57E-10,-30418.45855,72876.71093,-261914.2573
1473,10000,-3.13E-14,-1.76E-12,1.43E-10,-48452.54446,203.435482,-202562.3825
1474,10000,-9.27E-12,-4.30E-12,1.47E-10,-68126.37544,-35079.09408,-213837.6831
1475,10000,3.04E-12,2.78E-12,1.44E-10,97987.75476,47569.00387,-184450.1529
1476,10000,-4.27E-13,-2.04E-12,1.42E-10,18709.28608,-17482.75333,-166714.4196
1477,10000,2.79E-12,1.75E-12,1.51E-10,56630.35399,-34377.7346,-201726.9628
1478,10000,-8.95E-13,5.14E-12,1.32E-10,-32311.66897,18991.88893,-191808.2484
1479,10000,-8.77E-13,4.95E-12,1.52E-10,-22840.39868,45665.67491,-247416.128
1480,10000,-1.68E-13,4.15E-12,1.22E-10,9991.046292,142420.2713,-100181.7366
1481,10000,-4.53E-12,7.66E-12,1.55E-10,-84728.4828,73419.61341,-260715.123
1482,10000,-8.50E-12,2.80E-12,1.28E-10,-157755.8966,62154.37382,-138704.0324
1483,10000,6.15E-13,-2.38E-12,1.42E-10,-31148.22055,35038.81685,-206448.5503
1484,10000,4.00E-12,2.97E-12,1.32E-10,93385.11419,52839.676,-139336.1536
1485,10000,4.93E-13,-3.27E-12,1.14E-10,55537.82728,18713.7514,-109526.8202
1486,10000,-9.77E-12,-1.20E-12,1.44E-10,-109375.3998,-3141.613666,-245664.6835
1487,10000,3.63E-12,-2.43E-12,1.45E-10,67432.6061,-77703.77055,-223875.287
1488,10000,-3.52E-12,-5.27E-12,1.50E-10,-44301.39066,-56836.24207,-246998.6011
1489,10000,-9.43E-13,-8.79E-14,1.28E-10,-30450.33298,-1213.795749,-146491.7176
1490,10000,5.73E-13,-4.29E-13,1.35E-10,-15019.70508,-12604.26395,-215707.8343
